CountryKey;Department;Total Revenues;Total Spend
HU;APP;65.96153846;0
HU;BM;1440.793807;45.93619972
HU;DEA;393.0034843;548.6294416
HU;SEM;3330.262391;4781.647668
HU;SEO;183.6085715;0
ID;APP;615.3441236;12.67005076
ID;BM;1514.468572;3283.907216
ID;DEA;303.7142857;428.0274725
ID;SEM;1709.381868;3047.650146
ID;SEO;112.281407;0
IE;APP;3625.836325;0
IE;BM;42332.00592;271.1688312
IE;DEA;8306.011906;9075.487685
IE;SEM;26839.14286;25449.49515
IE;SEO;7809.199436;0
IL;APP;1763.310345;924.8459932
IL;BM;11055.04856;10977.92681
IL;DEA;2051.068941;3583.011204
IL;SEM;12376.61669;15112.97561
IL;SEO;712.5613278;0
IN;APP;1653.495146;24.78756477
IN;BM;9553.847432;13453.51121
IN;DEA;356.1345354;992.861244
IN;SEM;6997.544641;11176.48
IN;SEO;2126.714286;0
IT;APP;11735.07563;115.443609
IT;BM;102785.4616;65651.51157
IT;DEA;14524.23415;14318.18585
IT;SEM;74440.47059;74350.85153
IT;SEO;21098.88;0
JP;APP;2595.606961;4.270986745
JP;BM;11765.75715;19248.97959
JP;DEA;1932.19423;2854.247335
JP;SEM;8884.140787;14219.93651
JP;SEO;4364.62;0
KR;APP;1843.44733;29.64109782
KR;BM;4492.740943;5458.9978
KR;DEA;181.8231292;453.4507772
KR;SEM;3169.210337;5932.077924
KR;SEO;343.8627451;0
MX;APP;2574.042017;421.9052334
MX;BM;28425.13446;38265.15183
MX;DEA;2448.614073;2960.226363
MX;SEM;26444.24908;34591.73499
MX;SEO;5223.578641;0
MY;APP;3152.578231;0
MY;BM;10007.77143;362.039604
MY;DEA;1135.485714;1368.240675
MY;SEM;5557.71857;8188.659794
MY;SEO;4594.216798;0
NL;APP;3125.681633;0
NL;BM;32679.50347;17238.85863
NL;DEA;7696.470328;9094.940911
NL;SEM;53067.61026;45846.75648
NL;SEO;5834.070029;0
NO;APP;1078.101523;453.9901478
NO;BM;14355.80532;13466.49351
NO;DEA;4253.15301;4585.437229
NO;SEM;13587.13037;14747.57071
NO;SEO;967.0353609;0
NZ;APP;1222.458791;624.5333333
NZ;BM;12944.04641;12282.89505
NZ;DEA;1464.661654;2042.927835
NZ;SEM;10189.03274;11272.50326
NZ;SEO;2902.852679;0
PE;APP;0;0
PE;BM;0;0
PE;DEA;0;0
PE;SEM;0;0
PE;SEO;0;0
PH;APP;90.60254599;0
PH;BM;516.1256545;3.695431472
PH;DEA;30.32124352;109.4956268
PH;SEM;1112.330827;2356.979167
PH;SEO;111.6123474;0
PL;APP;579.9282126;0
PL;BM;12811.24265;10910.97959
PL;DEA;2907.275461;3421.165945
PL;SEM;11030.68711;13296.35165
PL;SEO;3670.491429;0
PT;APP;369.5591837;0
PT;BM;5253.913043;168.970297
PT;DEA;534.1080679;654.9732141
PT;SEM;4462.944162;3999.427136
PT;SEO;1360.320901;0
RO;APP;65.37864078;0
RO;BM;603.2625852;56.49725274
RO;DEA;13.6;31.14583333
RO;SEM;1943.553113;2611.986063
RO;SEO;164.079602;0
RS;APP;12.67005076;0
RS;BM;522.1428571;6.050919376
RS;DEA;115.832967;256.5993031
RS;SEM;609.6071427;749.3304905
RS;SEO;215.1168831;0
RU;APP;561.6842105;0
RU;BM;4447.471777;2285.059955
RU;DEA;1044.012922;1938.764359
RU;SEM;5713.941748;9478.608203
RU;SEO;446.0483298;0
SE;APP;3546.575824;708.6567164
SE;BM;37445.27246;16009.34798
SE;DEA;6974.508402;9509.212541
SE;SEM;31530.82784;29372.30068
SE;SEO;4175.638393;0
SG;APP;7412.194285;1844.548223
SG;BM;25741.17262;41681.93909
SG;DEA;2823.316642;3925.814952
SG;SEM;8706.657422;16348.51948
SG;SEO;5364.542123;0
SI;APP;36.2813633;0
SI;BM;646.125;12.11764706
SI;DEA;154.9086892;211.537415
SI;SEM;674.5700681;895.5850338
SI;SEO;134.2593407;0
SK;APP;30.91339748;0
SK;BM;444.8701298;4.88011486
SK;DEA;1.22697607;0
SK;SEM;432.6406926;584.5714286
SK;SEO;34.40653874;0
TH;APP;221.6801706;0
TH;BM;470.1666667;4.416243655
TH;DEA;200.4821429;307.948052
TH;SEM;3128.37415;6110.22097
TH;SEO;138.5714286;0
TR;APP;248.0544218;0
TR;BM;1827.418367;6564.739665
TR;DEA;112.1638655;528.4989338
TR;SEM;1396.582915;1940.386473
TR;SEO;852.8351649;0
TW;APP;2404.203297;38.75552283
TW;BM;6489.985786;26577.07546
TW;DEA;1089.272343;1604.456853
TW;SEM;6787.92143;10124.19986
TW;SEO;622.2512563;0
UK;APP;31856.49857;5425.23143
UK;BM;303002.8857;159227.6938
UK;DEA;76991.60865;70160.09111
UK;SEM;333256.785;278880.7069
UK;SEO;64488.99788;0
US;APP;57695.37345;12451.96841
US;BM;616568.7529;496991.5805
US;DEA;144751.5464;151467.7673
US;SEM;405896.1429;358363.3596
US;SEO;53022.24342;0
UY;APP;0.146307799;0
UY;BM;0;0
UY;DEA;0;0
UY;SEM;0;0
UY;SEO;0;0
VN;APP;27.16483516;0
VN;BM;91.81881532;1.18226601
VN;DEA;199.8660714;190.1001473
VN;SEM;387.8991597;766.3917965
VN;SEO;2.534161491;0
ZA;APP;436.0714286;374.8557214
ZA;BM;3744.20962;10598.35823
ZA;DEA;811.0936431;1405.243523
ZA;SEM;3116.622024;5065.638095
ZA;SEO;580.9862218;0
