CountryKey;Department;Total Revenues;Total Spend
RO;BM;1130.930612;2442.894472
RO;DEA;775.3142859;876.1722488
RO;SEM;3777.580357;5429.61658
RO;SEO;256.0295567;0
RS;APP;37.73913043;0.608758291
RS;BM;552.1307746;13.41725594
RS;DEA;396.5625923;436.5420167
RS;SEM;1230.441176;1471.95
RS;SEO;273.1332876;0
RU;APP;2256.86981;2.420429534
RU;BM;12925.69688;14447.03833
RU;DEA;3493.406593;3928.045715
RU;SEM;11230.56281;15727.32571
RU;SEO;690.2802197;0
SE;APP;5119.298077;1344.291667
SE;BM;45371.22388;42360.06593
SE;DEA;15489.57426;19441.22449
SE;SEM;41363.8835;38441.14286
SE;SEO;4278.122449;0
SG;APP;7533.923445;2781.056995
SG;BM;23154.48672;39387.72161
SG;DEA;1905.566502;2478.444116
SG;SEM;6188.914573;9427.07483
SG;SEO;4166.071773;0
SI;APP;49.17293254;0.399445146
SI;BM;782.9133974;22.04830918
SI;DEA;372.9567101;407.36446
SI;SEM;1221.349363;1718.973214
SI;SEO;197.3714285;0
SK;APP;204.0174929;0.624447938
SK;BM;2333.670748;5465.933101
SK;DEA;158.0192308;178.4789114
SK;SEM;829.1785714;968.3148403
SK;SEO;182.2722513;0
TH;APP;264.342857;12.01148593
TH;BM;846.7839196;39.66080246
TH;DEA;504.7229439;644.7885715
TH;SEM;2875.995736;3821.699782
TH;SEO;167.2849815;0
TR;APP;913.3212472;4.51895051
TR;BM;5104.36031;10424.73214
TR;DEA;259.6640347;174.14966
TR;SEM;3693.772299;4430.583972
TR;SEO;1914.364922;0
TW;APP;8002.78677;2721.885714
TW;BM;11816.12429;44973.57502
TW;DEA;5719.252747;5701.65126
TW;SEM;17358.71143;23284.36364
TW;SEO;1359.94109;0
UK;APP;48000.625;9473.953741
UK;BM;367368.6122;265658.7868
UK;DEA;93205.17647;84926.181
UK;SEM;368227.2906;309024.6695
UK;SEO;78774.16728;0
US;APP;123384.8945;58783.92969
US;BM;948504.5333;916131.495
US;DEA;142933.1623;139629.9928
US;SEM;511293.0912;477532.3503
US;SEO;63823.03129;0
UY;APP;231.0014285;0.285714423
UY;BM;1769.205742;0
UY;DEA;32.18367333;0
UY;SEM;25.55457897;0
UY;SEO;217.8414361;0
VN;APP;49;11.69230769
VN;BM;111.6883115;14.2342855
VN;DEA;284.9812409;335.650034
VN;SEM;494.9126214;1011.818953
VN;SEO;10.10678232;0
ZA;APP;995.0814285;640.6349208
ZA;BM;3725.172414;13064.85714
ZA;DEA;703.7282229;856.4285716
ZA;SEM;5880.287115;9507.085714
ZA;SEO;818.2173617;0
